text,label
Your take is completely meaningless — the tutorial is mistake. You wrecked the basics. Stop wasting everyone's time.,1
Your logic is plainly clueless — the model output is nonsense. You messed up the basics. Spare us the attitude.,1
"Reese, really nice job — the draft was coherent; you guided me through the steps. Thanks a ton!",0
Your plan is plainly noisy — the UI design is garbage. You misread the basics. Read the docs first.,1
You is totally rude — the dataset is trainwreck. You downgraded the basics. Fix it or step aside.,1
Your reply is utterly terrible — your argument is garbage. You botched the basics. Think before you post.,1
"Robin, nice job — the article was friendly; you clarified the problem. I learned a lot.",0
You is plainly annoying — the article is joke. You messed up the basics. Try again with some effort.,1
"Sam, honestly nice job — this pull request was accurate; you helped me understand the edge cases. Thanks a ton!",0
Your review is totally clueless — your argument is disaster. You botched the basics. Try again with some effort.,1
"Riley, nice job — your code was helpful; you showed a clean solution. Solid contribution.",0
Your plan is completely terrible — the draft is nonsense. You downgraded the basics. Do better.,1
Your take is seriously pathetic — the article is waste. You overcomplicated the basics. Think before you post.,1
"Rowan, genuinely nice job — your argument was accurate; you improved the results. I learned a lot.",0
Your comment is plainly lazy — this approach is mistake. You overhyped the basics. Do better.,1
"Avery, really nice job — the experiment was friendly; you saved me a lot of time. Respect.",0
Your reply is plainly noisy — this pull request is nightmare. You messed up the basics. Read the docs first.,1
"Quinn, genuinely nice job — the deployment plan was concise; you clarified the problem. Kudos!",0
"Sam, seriously nice job — the article was on point; you saved me a lot of time. Keep it up.",0
"Reese, absolutely nice job — the experiment was approachable; you answered all my questions. Kudos!",0
Your logic is seriously rude — the UI design is failure. You butchered the basics. Spare us the attitude.,1
Your review is absolutely ridiculous — the API response is garbage. You overhyped the basics. Fix it or step aside.,1
"Avery, nice job — the dataset was well structured; you clarified the problem. Respect.",0
"Reese, genuinely nice job — this pull request was convincing; you made the idea easy to follow. Keep it up.",0
Your review is totally careless — the meeting summary is nightmare. You ignored the basics. Do better.,1
You is completely hostile — the API response is blunder. You ignored the basics. Stop wasting everyone's time.,1
"Skyler, definitely nice job — the tutorial was concise; you highlighted the key trade‑offs. This really helps.",0
"Alex, absolutely nice job — your code was well explained; you highlighted the key trade‑offs. Great work.",0
"Quinn, nice job — the comment was clear; you helped me understand the edge cases. Thanks a ton!",0
"Parker, definitely nice job — the roadmap was on point; you saved me a lot of time. This is exactly what I needed.",0
"Sam, seriously nice job — the model output was efficient; you improved the results. Keep it up.",0
"Taylor, honestly nice job — the deployment plan was well explained; you saved me a lot of time. Respect.",0
Your review is utterly noisy — the function is disaster. You ruined the basics. Spare us the attitude.,1
"Skyler, definitely nice job — the dataset was useful; you clarified the problem. Keep it up.",0
Your take is clueless — your argument is joke. You broke the basics. Think before you post.,1
Your reply is plainly lazy — the dataset is joke. You ruined the basics. Stop wasting everyone's time.,1
Your idea is plainly nasty — the article is mess. You messed up the basics. Stop wasting everyone's time.,1
Your reply is totally noisy — the UI design is trainwreck. You butchered the basics. Think before you post.,1
Your example is absolutely rude — the dataset is trash. You downgraded the basics. Do better.,1
"Riley, really nice job — the benchmark was concise; you answered all my questions. Thanks a ton!",0
"Cameron, absolutely nice job — the timeline was concise; you helped me understand the edge cases. Much appreciated.",0
Your logic is seriously careless — the API response is mess. You downgraded the basics. Try again with some effort.,1
Your reply is plainly hostile — the meeting summary is nightmare. You derailed the basics. Spare us the attitude.,1
Your review is completely sloppy — the meeting summary is failure. You misread the basics. Do better.,1
Your take is absolutely useless — the meeting summary is trainwreck. You misread the basics. Read the docs first.,1
"Jordan, absolutely nice job — the model output was helpful; you saved me a lot of time. This really helps.",0
Your idea is totally terrible — the function is blunder. You misread the basics. Fix it or step aside.,1
Your code is absolutely awful — the UI design is mistake. You misread the basics. Stop wasting everyone's time.,1
"Riley, genuinely nice job — this approach was balanced; you solved the issue for me. Kudos!",0
"Chris, genuinely nice job — the patch was friendly; you helped me understand the edge cases. I learned a lot.",0
Your take is completely noisy — the benchmark is joke. You ignored the basics. Do better.,1
Your example is utterly nasty — the meeting summary is disaster. You wrecked the basics. Spare us the attitude.,1
"Casey, nice job — the UI design was friendly; you solved the issue for me. Kudos!",0
"Jordan, seriously nice job — the API response was approachable; you solved the issue for me. Much appreciated.",0
You is absolutely confusing — this pull request is trash. You broke the basics. Do better.,1
"Kendall, seriously nice job — the dataset was useful; you improved the results. Thanks a ton!",0
Your comment is absolutely pointless — your code is failure. You butchered the basics. Read the docs first.,1
"Alex, really nice job — this pull request was helpful; you helped me understand the edge cases. Kudos!",0
"Taylor, honestly nice job — the benchmark was well explained; you answered all my questions. This is exactly what I needed.",0
"Cameron, absolutely nice job — the API response was clear; you clarified the problem. Kudos!",0
"Alex, seriously nice job — the model output was well structured; you showed a clean solution. Much appreciated.",0
Your review is utterly annoying — the timeline is joke. You twisted the basics. Spare us the attitude.,1
Your comment is absolutely careless — this pull request is joke. You messed up the basics. Fix it or step aside.,1
"Parker, truly nice job — the comment was convincing; you showed a clean solution. This is exactly what I needed.",0
"Quinn, seriously nice job — your argument was on point; you answered all my questions. Much appreciated.",0
"Skyler, genuinely nice job — the function was coherent; you solved the issue for me. Great work.",0
Your comment is completely confusing — this pull request is failure. You misread the basics. Fix it or step aside.,1
Your plan is seriously hostile — the patch is failure. You wrecked the basics. Stop wasting everyone's time.,1
You is seriously pathetic — the meeting summary is blunder. You missed the basics. Spare us the attitude.,1
Your example is totally ridiculous — the tutorial is embarrassment. You messed up the basics. Fix it or step aside.,1
"Riley, honestly nice job — the meeting summary was convincing; you improved the results. Solid contribution.",0
Your plan is utterly terrible — the patch is blunder. You twisted the basics. Fix it or step aside.,1
"Sam, really nice job — the meeting summary was thorough; you guided me through the steps. Respect.",0
Your code is completely pointless — the deployment plan is disaster. You twisted the basics. Try again with some effort.,1
Your take is completely lazy — the comment is blunder. You botched the basics. Read the docs first.,1
Your review is utterly rude — the meeting summary is failure. You derailed the basics. Read the docs first.,1
"Sam, genuinely nice job — your code was clear; you helped me understand the edge cases. This is exactly what I needed.",0
"Chris, nice job — the deployment plan was insightful; you clarified the problem. This really helps.",0
Your take is seriously confusing — the dataset is blunder. You downgraded the basics. Do better.,1
Your reply is arrogant — the timeline is joke. You ruined the basics. Stop wasting everyone's time.,1
"Parker, honestly nice job — the comment was friendly; you improved the results. Keep it up.",0
Your example is absolutely noisy — the patch is disaster. You ignored the basics. Fix it or step aside.,1
"Avery, seriously nice job — the patch was reliable; you guided me through the steps. Respect.",0
Your reply is completely confusing — the API response is nonsense. You broke the basics. This is not acceptable.,1
Your logic is utterly awful — the UI design is failure. You ruined the basics. Do better.,1
Your idea is utterly nasty — this pull request is trainwreck. You skipped the basics. Think before you post.,1
Your review is absolutely noisy — the deployment plan is mess. You derailed the basics. Do better.,1
Your example is absolutely annoying — the tutorial is mistake. You botched the basics. Stop wasting everyone's time.,1
Your example is plainly hostile — the roadmap is failure. You overcomplicated the basics. Spare us the attitude.,1
Your idea is seriously pointless — the dataset is garbage. You derailed the basics. Spare us the attitude.,1
You is completely lazy — the comment is nonsense. You ignored the basics. Fix it or step aside.,1
"Alex, seriously nice job — the tutorial was efficient; you saved me a lot of time. Much appreciated.",0
Your comment is plainly annoying — this pull request is mess. You botched the basics. This is not acceptable.,1
"Quinn, seriously nice job — the article was reliable; you showed a clean solution. Great work.",0
Your take is plainly arrogant — the tutorial is blunder. You wrecked the basics. Do better.,1
"Drew, nice job — the patch was on point; you guided me through the steps. Solid contribution.",0
Your reply is plainly arrogant — the comment is nightmare. You twisted the basics. Do better.,1
Your comment is plainly arrogant — the roadmap is disaster. You skipped the basics. Stop wasting everyone's time.,1
Your idea is plainly meaningless — the tutorial is nightmare. You messed up the basics. This is not acceptable.,1
"Hunter, absolutely nice job — your code was coherent; you made the idea easy to follow. Respect.",0
"Riley, honestly nice job — the article was helpful; you helped me understand the edge cases. Keep it up.",0
Your review is rude — this pull request is mess. You ignored the basics. Stop wasting everyone's time.,1
Your reply is totally rude — the comment is joke. You misread the basics. Spare us the attitude.,1
"Taylor, genuinely nice job — the timeline was convincing; you highlighted the key trade‑offs. This really helps.",0
Your take is completely toxic — the article is disaster. You downgraded the basics. Spare us the attitude.,1
Your example is plainly arrogant — the UI design is trainwreck. You derailed the basics. Do better.,1
"Quinn, absolutely nice job — your argument was helpful; you helped me understand the edge cases. Much appreciated.",0
"Morgan, truly nice job — this pull request was efficient; you improved the results. Keep it up.",0
"Parker, genuinely nice job — the timeline was reliable; you solved the issue for me. Kudos!",0
Your logic is seriously nasty — the patch is embarrassment. You missed the basics. Stop wasting everyone's time.,1
"Sam, honestly nice job — the roadmap was convincing; you guided me through the steps. Great work.",0
Your review is utterly clueless — the API response is nightmare. You twisted the basics. Try again with some effort.,1
"Parker, honestly nice job — the UI design was insightful; you clarified the problem. Much appreciated.",0
"Reese, definitely nice job — the deployment plan was concise; you helped me understand the edge cases. Solid contribution.",0
"Cameron, seriously nice job — this pull request was concise; you answered all my questions. Great work.",0
"Rowan, genuinely nice job — the tutorial was useful; you improved the results. Keep it up.",0
Your reply is completely ridiculous — the comment is mess. You broke the basics. Read the docs first.,1
"Skyler, truly nice job — the article was convincing; you answered all my questions. Thanks a ton!",0
Your code is meaningless — the comment is embarrassment. You butchered the basics. Do better.,1
Your reply is absolutely lazy — the article is nightmare. You derailed the basics. Stop wasting everyone's time.,1
"Skyler, nice job — the deployment plan was well structured; you made the idea easy to follow. Much appreciated.",0
Your take is totally pathetic — the benchmark is garbage. You messed up the basics. Read the docs first.,1
Your plan is useless — the function is joke. You broke the basics. Do better.,1
Your idea is absolutely hostile — the comment is nonsense. You ruined the basics. Try again with some effort.,1
Your code is utterly clueless — the draft is waste. You downgraded the basics. This is not acceptable.,1
Your example is absolutely awful — the function is mistake. You overcomplicated the basics. Do better.,1
"Robin, absolutely nice job — the roadmap was clear; you made the idea easy to follow. Great work.",0
"Drew, definitely nice job — the patch was reliable; you saved me a lot of time. This really helps.",0
"Riley, really nice job — this pull request was elegant; you guided me through the steps. Thanks a ton!",0
Your take is seriously nasty — the function is waste. You ruined the basics. Do better.,1
"Sam, truly nice job — the timeline was concise; you guided me through the steps. Kudos!",0
Your code is annoying — the draft is garbage. You messed up the basics. Stop wasting everyone's time.,1
Your comment is utterly pointless — the meeting summary is embarrassment. You broke the basics. Read the docs first.,1
"Jordan, absolutely nice job — the patch was elegant; you answered all my questions. Respect.",0
"Jordan, absolutely nice job — this pull request was insightful; you helped me understand the edge cases. Respect.",0
"Skyler, absolutely nice job — the meeting summary was friendly; you helped me understand the edge cases. Great work.",0
Your idea is utterly terrible — the deployment plan is waste. You ignored the basics. Fix it or step aside.,1
"Quinn, nice job — the meeting summary was approachable; you answered all my questions. This really helps.",0
"Jordan, truly nice job — the model output was insightful; you solved the issue for me. This is exactly what I needed.",0
"Jamie, genuinely nice job — the UI design was thorough; you showed a clean solution. Solid contribution.",0
"Riley, absolutely nice job — the experiment was helpful; you helped me understand the edge cases. I learned a lot.",0
"Avery, really nice job — the comment was elegant; you made the idea easy to follow. Keep it up.",0
"Reese, nice job — the comment was reliable; you solved the issue for me. Solid contribution.",0
Your review is utterly meaningless — the benchmark is failure. You messed up the basics. Read the docs first.,1
"Skyler, genuinely nice job — the patch was coherent; you made the idea easy to follow. Keep it up.",0
Your plan is sloppy — this approach is waste. You broke the basics. Stop wasting everyone's time.,1
Your take is rude — the deployment plan is waste. You ignored the basics. Read the docs first.,1
"Avery, seriously nice job — the function was concise; you showed a clean solution. Much appreciated.",0
"Hunter, truly nice job — your code was thorough; you made the idea easy to follow. Solid contribution.",0
Your idea is completely toxic — the patch is garbage. You wrecked the basics. Think before you post.,1
"Drew, truly nice job — your argument was reliable; you made the idea easy to follow. Solid contribution.",0
"Skyler, truly nice job — the patch was on point; you saved me a lot of time. Thanks a ton!",0
Your review is plainly careless — the meeting summary is mistake. You messed up the basics. Do better.,1
"Kendall, honestly nice job — the tutorial was convincing; you made the idea easy to follow. Solid contribution.",0
Your example is seriously pointless — the experiment is garbage. You butchered the basics. Do better.,1
Your comment is seriously toxic — the UI design is mess. You wrecked the basics. Read the docs first.,1
"Skyler, nice job — the function was thorough; you showed a clean solution. I learned a lot.",0
"Morgan, nice job — the draft was accurate; you highlighted the key trade‑offs. Keep it up.",0
"Quinn, truly nice job — the model output was balanced; you made the idea easy to follow. Keep it up.",0
Your comment is plainly sloppy — the article is nightmare. You overhyped the basics. Stop wasting everyone's time.,1
"Alex, truly nice job — the roadmap was well explained; you highlighted the key trade‑offs. Great work.",0
You is completely lazy — the dataset is mistake. You ruined the basics. Do better.,1
"Morgan, truly nice job — the patch was clear; you solved the issue for me. Solid contribution.",0
Your review is totally meaningless — the function is mess. You overcomplicated the basics. Fix it or step aside.,1
Your example is seriously arrogant — the function is nightmare. You skipped the basics. Fix it or step aside.,1
Your reply is totally toxic — your argument is trainwreck. You botched the basics. Do better.,1
You is seriously toxic — your code is disaster. You messed up the basics. Spare us the attitude.,1
"Skyler, nice job — this approach was on point; you made the idea easy to follow. Keep it up.",0
"Parker, really nice job — this pull request was coherent; you showed a clean solution. Kudos!",0
"Drew, nice job — this pull request was friendly; you solved the issue for me. Respect.",0
Your code is utterly ridiculous — your code is joke. You butchered the basics. This is not acceptable.,1
"Drew, absolutely nice job — the experiment was helpful; you answered all my questions. This is exactly what I needed.",0
"Riley, nice job — this pull request was practical; you saved me a lot of time. Solid contribution.",0
"Taylor, really nice job — the roadmap was approachable; you guided me through the steps. Respect.",0
Your plan is plainly lazy — the roadmap is disaster. You downgraded the basics. Read the docs first.,1
"Parker, definitely nice job — the meeting summary was reliable; you solved the issue for me. Thanks a ton!",0
"Alex, definitely nice job — the function was useful; you guided me through the steps. Great work.",0
Your comment is utterly terrible — your code is failure. You derailed the basics. This is not acceptable.,1
"Cameron, truly nice job — your code was on point; you improved the results. Keep it up.",0
"Jamie, nice job — this approach was practical; you clarified the problem. Thanks a ton!",0
Your code is utterly noisy — the article is waste. You overhyped the basics. Read the docs first.,1
Your plan is absolutely toxic — this approach is trash. You twisted the basics. Read the docs first.,1
Your review is absolutely sloppy — the patch is disaster. You messed up the basics. This is not acceptable.,1
"Riley, nice job — the benchmark was efficient; you guided me through the steps. Respect.",0
Your take is completely annoying — your code is joke. You missed the basics. Stop wasting everyone's time.,1
Your code is utterly annoying — your code is nonsense. You overhyped the basics. Stop wasting everyone's time.,1
Your logic is plainly rude — your argument is garbage. You derailed the basics. Try again with some effort.,1
Your code is absolutely careless — this approach is failure. You misread the basics. This is not acceptable.,1
"Casey, seriously nice job — the comment was useful; you saved me a lot of time. This is exactly what I needed.",0
Your take is useless — this approach is failure. You misread the basics. Read the docs first.,1
"Jamie, really nice job — the dataset was helpful; you clarified the problem. Much appreciated.",0
Your code is totally lazy — your argument is trash. You overhyped the basics. Read the docs first.,1
"Hunter, nice job — the UI design was elegant; you helped me understand the edge cases. Keep it up.",0
Your idea is totally hostile — the comment is nightmare. You ruined the basics. This is not acceptable.,1
"Drew, definitely nice job — the patch was practical; you improved the results. Respect.",0
"Kendall, genuinely nice job — this approach was well structured; you answered all my questions. Keep it up.",0
Your reply is useless — the UI design is embarrassment. You messed up the basics. Do better.,1
Your example is totally terrible — your code is mistake. You derailed the basics. Spare us the attitude.,1
You is totally sloppy — the timeline is nightmare. You skipped the basics. Do better.,1
Your comment is absolutely clueless — the draft is garbage. You botched the basics. Try again with some effort.,1
Your reply is seriously sloppy — this approach is nightmare. You wrecked the basics. Stop wasting everyone's time.,1
You is absolutely careless — the model output is joke. You wrecked the basics. Stop wasting everyone's time.,1
Your plan is utterly toxic — the timeline is joke. You derailed the basics. Think before you post.,1
"Jamie, genuinely nice job — the dataset was accurate; you solved the issue for me. Great work.",0
Your take is absolutely arrogant — the tutorial is garbage. You ignored the basics. Fix it or step aside.,1
Your idea is toxic — the timeline is mistake. You butchered the basics. Fix it or step aside.,1
"Chris, genuinely nice job — the timeline was elegant; you clarified the problem. This is exactly what I needed.",0
"Avery, seriously nice job — the benchmark was clear; you answered all my questions. Keep it up.",0
"Jordan, genuinely nice job — your code was coherent; you solved the issue for me. Great work.",0
"Parker, absolutely nice job — the timeline was approachable; you saved me a lot of time. Much appreciated.",0
"Rowan, genuinely nice job — the meeting summary was well structured; you clarified the problem. This really helps.",0
"Taylor, absolutely nice job — the experiment was concise; you highlighted the key trade‑offs. Solid contribution.",0
Your take is seriously pathetic — the roadmap is waste. You twisted the basics. This is not acceptable.,1
Your plan is plainly ridiculous — the draft is trainwreck. You butchered the basics. Spare us the attitude.,1
"Casey, definitely nice job — your argument was clear; you helped me understand the edge cases. I learned a lot.",0
"Jamie, seriously nice job — the draft was thorough; you solved the issue for me. This really helps.",0
Your comment is seriously weak — the timeline is trainwreck. You overhyped the basics. Fix it or step aside.,1
"Avery, honestly nice job — the benchmark was insightful; you solved the issue for me. Respect.",0
Your review is utterly sloppy — the model output is garbage. You skipped the basics. Spare us the attitude.,1
"Taylor, honestly nice job — the meeting summary was helpful; you guided me through the steps. This really helps.",0
Your review is utterly awful — your argument is failure. You skipped the basics. Stop wasting everyone's time.,1
"Jamie, absolutely nice job — the dataset was friendly; you solved the issue for me. Keep it up.",0
"Chris, absolutely nice job — the model output was thoughtful; you saved me a lot of time. Much appreciated.",0
"Parker, definitely nice job — the draft was accurate; you saved me a lot of time. Solid contribution.",0
"Rowan, truly nice job — the experiment was approachable; you helped me understand the edge cases. This really helps.",0
"Cameron, seriously nice job — the model output was coherent; you improved the results. This is exactly what I needed.",0
Your comment is plainly terrible — the article is garbage. You downgraded the basics. Read the docs first.,1
Your take is plainly weak — the article is mess. You derailed the basics. Fix it or step aside.,1
"Casey, seriously nice job — the benchmark was insightful; you highlighted the key trade‑offs. Kudos!",0
"Hunter, seriously nice job — the UI design was coherent; you guided me through the steps. Kudos!",0
You is utterly careless — the tutorial is waste. You ruined the basics. Do better.,1
"Alex, seriously nice job — the roadmap was insightful; you improved the results. Respect.",0
Your reply is sloppy — the API response is disaster. You butchered the basics. Stop wasting everyone's time.,1
Your take is totally sloppy — this approach is failure. You misread the basics. Think before you post.,1
Your take is utterly annoying — the timeline is disaster. You downgraded the basics. Think before you post.,1
"Riley, truly nice job — the benchmark was elegant; you improved the results. Much appreciated.",0
